#SampleID	StudyID	StudyName	Treatment	Host	HostSpecific	RootCompartment	Inoculum	Primers
SRR6764653	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764655	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764658	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764661	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764663	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764667	xu2018drought	Xu et al. (2018)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764670	xu2018drought	Xu et al. (2018)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764676	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764679	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764680	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764682	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764686	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764687	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764689	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764690	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764691	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764692	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764693	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764695	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764696	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764697	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764698	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764699	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764711	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764712	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764713	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764714	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764715	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764717	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764721	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764722	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764723	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764725	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764726	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764727	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764731	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764732	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764733	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764734	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764735	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764736	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764737	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764739	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764740	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764741	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764742	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764743	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764744	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764745	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764746	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764747	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764748	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764749	xu2018drought	Xu et al. (2018)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764750	xu2018drought	Xu et al. (2018)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764751	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764752	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764753	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764754	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764755	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764756	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764758	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764760	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764762	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764764	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764765	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764766	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764767	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764768	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764769	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764771	xu2018drought	Xu et al. (2018)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764772	xu2018drought	Xu et al. (2018)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764773	xu2018drought	Xu et al. (2018)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764774	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764775	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764776	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764779	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764780	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764781	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764783	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764784	xu2018drought	Xu et al. (2018)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764788	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764792	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764794	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764796	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764797	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764798	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764799	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764800	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764801	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764802	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764803	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764804	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764808	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764809	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764813	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764818	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764819	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764820	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764821	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764822	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764823	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764824	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764825	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764826	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764827	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764829	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764830	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764831	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764832	xu2018drought	Xu et al. (2018)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764833	xu2018drought	Xu et al. (2018)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764834	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764835	xu2018drought	Xu et al. (2018)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764836	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764837	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764838	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764839	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764840	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764841	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764842	xu2018drought	Xu et al. (2018)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764843	xu2018drought	Xu et al. (2018)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764844	xu2018drought	Xu et al. (2018)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764845	xu2018drought	Xu et al. (2018)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764846	xu2018drought	Xu et al. (2018)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764847	xu2018drought	Xu et al. (2018)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764848	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764849	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764850	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764852	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764853	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764854	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764855	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764856	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764857	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764858	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764859	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764861	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764863	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764865	xu2018drought	Xu et al. (2018)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764866	xu2018drought	Xu et al. (2018)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764867	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764868	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764869	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764870	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764871	xu2018drought	Xu et al. (2018)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764872	xu2018drought	Xu et al. (2018)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764873	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764874	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764878	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764880	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764882	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764883	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764884	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764885	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764887	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764888	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764891	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764893	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764894	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764896	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764899	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764900	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764901	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764902	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764904	xu2018drought	Xu et al. (2018)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764906	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764907	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764908	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764909	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764910	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764911	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764912	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764913	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764914	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764915	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764916	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764917	xu2018drought	Xu et al. (2018)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764918	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764919	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764921	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764922	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764923	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764924	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764925	xu2018drought	Xu et al. (2018)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764926	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764927	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764928	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764929	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764930	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764931	xu2018drought	Xu et al. (2018)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764935	xu2018drought	Xu et al. (2018)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764936	xu2018drought	Xu et al. (2018)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	341F,785R
SRR6764938	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764940	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764941	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764942	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764944	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764945	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764946	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764947	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764948	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764949	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764950	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764951	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764952	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764953	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764954	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764955	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Rhizosphere	Not available for this type of experiment	341F,785R
SRR6764956	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764957	xu2018drought	Xu et al. (2018)	Drought	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
SRR6764958	xu2018drought	Xu et al. (2018)	Control	PACMAD clade	Sorghum bicolor	Endosphere	Not available for this type of experiment	341F,785R
